Total Words are: 8967
----------------------------------------------
Word            	Freq.	Probability
8th             	3	0.0003345601
340             	3	0.0003345601
leaders         	3	0.0003345601
estimates       	3	0.0003345601
represented     	3	0.0003345601
julia           	3	0.0003345601
visible         	3	0.0003345601
deciduous       	3	0.0003345601
widespread      	3	0.0003345601
elizabeth       	3	0.0003345601
parallel        	3	0.0003345601
imf             	3	0.0003345601
400             	3	0.0003345601
herald          	3	0.0003345601
lasting         	3	0.0003345601
combining       	3	0.0003345601
ygritte         	3	0.0003345601
gov             	3	0.0003345601
evil            	3	0.0003345601
guinness        	3	0.0003345601
fiction         	3	0.0003345601
unbroken        	3	0.0003345601
fashion         	3	0.0003345601
socio           	3	0.0003345601
1969            	3	0.0003345601
1964            	3	0.0003345601
1965            	3	0.0003345601
1960            	3	0.0003345601
treaty          	3	0.0003345601
allchin         	3	0.0003345601
sage            	3	0.0003345601
holland         	3	0.0003345601
blackwell       	3	0.0003345601
deposed         	3	0.0003345601
unicef          	3	0.0003345601
assamese        	3	0.0003345601
charlie         	3	0.0003345601
breaks          	3	0.0003345601
gledhill        	3	0.0003345601
malaysia        	3	0.0003345601
plus            	3	0.0003345601
steadily        	3	0.0003345601
fought          	3	0.0003345601
andhra          	3	0.0003345601
spy             	3	0.0003345601
particular      	3	0.0003345601
madeleine       	3	0.0003345601
laura           	3	0.0003345601
weakening       	3	0.0003345601
cnn             	3	0.0003345601
philippines     	3	0.0003345601
dolby           	3	0.0003345601
reply           	3	0.0003345601
crisis          	3	0.0003345601
andy            	3	0.0003345601
huge            	3	0.0003345601
hugo            	3	0.0003345601
processes       	3	0.0003345601
realistic       	3	0.0003345601
realism         	3	0.0003345601
factors         	3	0.0003345601
jaime           	3	0.0003345601
given           	3	0.0003345601
pricewaterhousecoopers	3	0.0003345601
oath            	3	0.0003345601
tarth           	3	0.0003345601
petyr           	3	0.0003345601
outsourcing     	3	0.0003345601
originated      	3	0.0003345601
afterwards      	3	0.0003345601
tiger           	3	0.0003345601
champions       	3	0.0003345601
case            	3	0.0003345601
model           	3	0.0003345601
rose            	3	0.0003345601
jewellery       	3	0.0003345601
moon            	3	0.0003345601
gregory         	3	0.0003345601
feudal          	3	0.0003345601
cultures        	3	0.0003345601
cabinet         	3	0.0003345601
petraglia       	3	0.0003345601
bharatiya       	3	0.0003345601
mormont         	3	0.0003345601
hit             	3	0.0003345601
ign             	3	0.0003345601
unbent          	3	0.0003345601
calls           	3	0.0003345601
invest          	3	0.0003345601
chinese         	3	0.0003345601
init            	3	0.0003345601
sexposition     	3	0.0003345601
generation      	3	0.0003345601
nepal           	3	0.0003345601
gillard         	3	0.0003345601
passes          	3	0.0003345601
180             	3	0.0003345601
ratna           	3	0.0003345601
goldman         	3	0.0003345601
clapton         	3	0.0003345601
prestige        	3	0.0003345601
achievement     	3	0.0003345601
upsurge         	3	0.0003345601
threats         	3	0.0003345601
creating        	3	0.0003345601
bronze          	3	0.0003345601
smith           	3	0.0003345601
fairley         	3	0.0003345601
appears         	3	0.0003345601
nath            	3	0.0003345601
peoples         	3	0.0003345601
prince          	3	0.0003345601
profitable      	3	0.0003345601
shaped          	3	0.0003345601
heart           	3	0.0003345601
anna            	3	0.0003345601
147             	3	0.0003345601
question        	3	0.0003345601
ixx             	3	0.0003345601
files           	3	0.0003345601
delta           	3	0.0003345601
users           	3	0.0003345601
dillane         	3	0.0003345601
generated       	3	0.0003345601
issued          	3	0.0003345601
contributions   	3	0.0003345601
sparrow         	3	0.0003345601
reaching        	3	0.0003345601
degree          	3	0.0003345601
metro           	3	0.0003345601
serial          	3	0.0003345601
brian           	3	0.0003345601
abuse           	3	0.0003345601
130             	3	0.0003345601
138             	3	0.0003345601
superior        	3	0.0003345601
kovind          	3	0.0003345601
rigg            	3	0.0003345601
eighth          	3	0.0003345601
anglo           	3	0.0003345601
cache           	3	0.0003345601
andreeva        	3	0.0003345601
gleeson         	3	0.0003345601
publishers      	3	0.0003345601
banarsidass     	3	0.0003345601
baelish         	3	0.0003345601
let             	3	0.0003345601
tca             	3	0.0003345601
rajasthan       	3	0.0003345601
286             	3	0.0003345601
hosts           	3	0.0003345601
parity          	3	0.0003345601
115             	3	0.0003345601
111             	3	0.0003345601
jeremy          	3	0.0003345601
leak            	3	0.0003345601
baelor          	3	0.0003345601
van             	3	0.0003345601
indira          	3	0.0003345601
162             	3	0.0003345601
funds           	3	0.0003345601
ranks           	3	0.0003345601
jewel           	3	0.0003345601
writings        	2	0.0002230400
yellow          	2	0.0002230400
dynamic         	2	0.0002230400
internally      	2	0.0002230400
270             	2	0.0002230400
271             	2	0.0002230400
wallerstein     	2	0.0002230400
bittorrent      	2	0.0002230400
hero            	2	0.0002230400
criticism       	2	0.0002230400
norsk           	2	0.0002230400
siddis          	2	0.0002230400
moti            	2	0.0002230400
strike          	2	0.0002230400
standardized    	2	0.0002230400
populations     	2	0.0002230400
brings          	2	0.0002230400
household       	2	0.0002230400
organized       	2	0.0002230400
provincial      	2	0.0002230400
machine         	2	0.0002230400
syncretistic    	2	0.0002230400
untouchability  	2	0.0002230400
beauty          	2	0.0002230400
shores          	2	0.0002230400
revolt          	2	0.0002230400
wind            	2	0.0002230400
telecom         	2	0.0002230400
confederate     	2	0.0002230400
occupations     	2	0.0002230400
nobles          	2	0.0002230400
easier          	2	0.0002230400
lambert         	2	0.0002230400
renunciation    	2	0.0002230400
competitiveness 	2	0.0002230400
debut           	2	0.0002230400
addicted        	2	0.0002230400
mdy             	2	0.0002230400
substantially   	2	0.0002230400
borne           	2	0.0002230400
rs              	2	0.0002230400
excepting       	2	0.0002230400
2307            	2	0.0002230400
dehejia         	2	0.0002230400
threatened      	2	0.0002230400
necessarily     	2	0.0002230400
crowned         	2	0.0002230400
universally     	2	0.0002230400
silicon         	2	0.0002230400
shipped         	2	0.0002230400
repealed        	2	0.0002230400
channels        	2	0.0002230400
179             	2	0.0002230400
176             	2	0.0002230400
175             	2	0.0002230400
174             	2	0.0002230400
173             	2	0.0002230400
171             	2	0.0002230400
basketball      	2	0.0002230400
similarly       	2	0.0002230400
master          	2	0.0002230400
listed          	2	0.0002230400
ahmed           	2	0.0002230400
272             	2	0.0002230400
causing         	2	0.0002230400
entourages      	2	0.0002230400
1761            	2	0.0002230400
scream          	2	0.0002230400
nominated       	2	0.0002230400
prix            	2	0.0002230400
hungary         	2	0.0002230400
calvert         	2	0.0002230400
698             	2	0.0002230400
amardeep        	2	0.0002230400
thirtysomething 	2	0.0002230400
melissa         	2	0.0002230400
khaleesi        	2	0.0002230400
extend          	2	0.0002230400
dynastic        	2	0.0002230400
extent          	2	0.0002230400
accident        	2	0.0002230400
veep            	2	0.0002230400
adventures      	2	0.0002230400
amartya         	2	0.0002230400
uttar           	2	0.0002230400
259             	2	0.0002230400
252             	2	0.0002230400
251             	2	0.0002230400
254             	2	0.0002230400
incompetent     	2	0.0002230400
agrawal         	2	0.0002230400
worked          	2	0.0002230400
spin            	2	0.0002230400
commerce        	2	0.0002230400
ajmer           	2	0.0002230400
adaptations     	2	0.0002230400
things          	2	0.0002230400
tops            	2	0.0002230400
voyaged         	2	0.0002230400
academic        	2	0.0002230400
greys           	2	0.0002230400
portrayed       	2	0.0002230400
succeeding      	2	0.0002230400
previous        	2	0.0002230400
noscript        	2	0.0002230400
rosenberg       	2	0.0002230400
mcnamara        	2	0.0002230400
sarma           	2	0.0002230400
posey           	2	0.0002230400
akademi         	2	0.0002230400
losing          	2	0.0002230400
citizens        	2	0.0002230400
1760s           	2	0.0002230400
raises          	2	0.0002230400
shoots          	2	0.0002230400
raped           	2	0.0002230400
joseph          	2	0.0002230400
offer           	2	0.0002230400
safeguard       	2	0.0002230400
slovencina      	2	0.0002230400
illahabad       	2	0.0002230400
liberal         	2	0.0002230400
154             	2	0.0002230400
157             	2	0.0002230400
159             	2	0.0002230400
kho             	2	0.0002230400
developers      	2	0.0002230400
mallikarjun     	2	0.0002230400
transported     	2	0.0002230400
reviewers       	2	0.0002230400
midst           	2	0.0002230400
raja            	2	0.0002230400
himalaya        	2	0.0002230400
eraly           	2	0.0002230400
sign            	2	0.0002230400
shirts          	2	0.0002230400
address         	2	0.0002230400
bloody          	2	0.0002230400
positive        	2	0.0002230400
scope           	2	0.0002230400
willemen        	2	0.0002230400
originally      	2	0.0002230400
believes        	2	0.0002230400
234             	2	0.0002230400
236             	2	0.0002230400
revolted        	2	0.0002230400
explores        	2	0.0002230400
truly           	2	0.0002230400
subdivisions    	2	0.0002230400
201213          	2	0.0002230400
brahmaputra     	2	0.0002230400
goldar          	2	0.0002230400
092             	2	0.0002230400
course          	2	0.0002230400
caucasus        	2	0.0002230400
constitutes     	2	0.0002230400
936             	2	0.0002230400
ideal           	2	0.0002230400
civilian        	2	0.0002230400
1757            	2	0.0002230400
